+------+-------------+-----------------------+-------------+-------------+
| Rank |  Drug Name  |      Target Name      | Interaction | Probability |
| 4727 |    4456.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4728 |  71481097.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4729 |    2955.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4730 |  6857767.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4731 |    1401.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4732 |  44462758.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4733 |    4436.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4734 |   177865.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4735 |  46907787.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4736 |  9863367.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4737 |  46916694.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4738 |   72115.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4739 |  67469117.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4740 |  45279963.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4741 |  3854666.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4742 |  49836020.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4743 |   72099.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4744 |    2687.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4745 |    3914.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4746 |    3973.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4747 |  9824562.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4748 |  24808572.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4749 |  5024764.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4750 |  5311054.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4751 |   115269.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4752 |   55652.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4753 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4754 |  10437018.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4755 |   462382.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4756 |  5280863.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4757 | 135539077.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4758 |  46930993.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4759 |  9806063.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4760 |  6603820.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4761 |   16363.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4762 |  5365247.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4763 |  6604893.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4764 |  11609955.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4765 |  9796408.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4766 |  5282438.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4767 |  5702044.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4768 |   60785.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4769 |    8692.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4770 |  20284222.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4771 |  54760053.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4772 |   17534.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4773 |    2725.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4774 |    7534.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4775 |   989521.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4776 |    5717.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4777 |    4567.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4778 |  50905713.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4779 |   47811.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4780 |   115210.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4781 |   68712.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4782 |    790.0    | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4783 |   667490.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4784 |  3567002.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4785 |  23188887.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4786 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4787 |    2355.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4788 |   636411.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4789 |    5712.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4790 |   72258.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4791 |  71315139.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4792 |  10226546.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4793 |    6549.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4794 |   64184.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4795 |  25181577.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4796 |  25151504.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4797 |   969470.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4798 |  1549082.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4799 |  24812758.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4800 |   108137.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4801 |  6457069.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4802 |   129360.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4803 |  10343454.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4804 |  5486182.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4805 |   62956.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4806 |   10783.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4807 |   656668.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4808 |    2442.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4809 |  51031035.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4810 |  6323266.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4811 |  25229608.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4812 |    6651.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4813 |  5351307.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4814 |  57379345.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4815 |    6662.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4816 |  5280613.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4817 |   68424.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4818 |   33925.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4819 |  6918173.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4820 |   71818.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4821 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4822 |  24963749.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4823 |  3085830.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4824 |  59377482.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4825 |  9860529.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4826 |    2201.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4827 |  46191454.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4828 |  9855518.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4829 |    6075.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4830 |  78162481.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4831 |   72259.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4832 |    3229.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4833 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4834 |  71731823.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4835 |   65885.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4836 |  5362124.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4837 |    6249.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4838 |    5833.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4839 |   443955.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4840 | 135413518.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4841 |  44482554.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4842 |  11256664.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4843 |   224246.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4844 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4845 |   228105.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4846 |  24857242.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4847 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4848 |  53357478.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4849 |  5742673.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4850 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4851 |  6481236.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4852 |  9818479.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4853 |    2126.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4854 |  10026128.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4855 |   216327.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4856 |  11476460.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4857 |    1132.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4858 |  15224271.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4859 |   65575.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4860 |    4828.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4861 |   727750.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4862 |  9960285.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4863 |  11595431.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4864 |    2817.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4865 |    6477.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4866 |   119369.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4867 |   37542.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4868 |  9841560.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4869 |  16129667.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4870 |   72098.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4871 |    3396.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4872 |  6437877.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4873 |  5460339.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4874 |   14868.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4875 |    3101.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4876 |  17759482.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4877 |  5318980.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4878 |   122121.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4879 |    3325.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4880 |  17750963.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4881 |   470999.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4882 |  44603533.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4883 |   445643.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4884 |   656767.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4885 |  2828334.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4886 |   11824.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4887 |  53347902.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4888 |  5311345.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4889 |  11434515.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4890 |  13584912.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4891 |   65028.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4892 |  3037209.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4893 |  9910393.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4894 |  2296132.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4895 |   50287.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4896 |    2247.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4897 |   42368.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4898 |    5966.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4899 |   36273.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4900 |  71699712.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4901 |    9417.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4902 |    5066.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4903 |   37464.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4904 |  11285002.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4905 |  9861730.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4906 |  54671008.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4907 | 135398739.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4908 |  6433122.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4909 |  17756618.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4910 |   521106.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4911 |  45102710.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4912 |    2536.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4913 |   369976.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4914 |   126769.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4915 |    6307.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4916 |  9867758.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4917 |  3037206.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4918 |  25166913.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4919 | 123132491.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4920 |    5169.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4921 |   68374.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4922 |  20975216.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4923 |   399465.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4924 |  46220502.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4925 |    4197.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4926 |  2848722.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4927 |   39562.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4928 |  51371328.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4929 |  15604015.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4930 |  16760007.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4931 |  2987927.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4932 |    3277.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4933 |   65935.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4934 |  11984561.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4935 |   10364.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4936 |  9916734.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4937 |  49843471.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4938 |  2734086.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4939 |   72022.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4940 |  59473233.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4941 |  11427553.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4942 |  10160238.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4943 |   91610.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4944 |  5311032.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4945 |  71729966.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4946 |  46940575.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4947 |  44628955.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4948 |   10930.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4949 |    3600.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4950 |    3690.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4951 |   133002.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4952 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4953 |   216326.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4954 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4955 |  3052762.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4956 |    3448.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4957 |    5723.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4958 |  11037861.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4959 |  71304818.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4960 |   445319.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4961 |    8251.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4962 |  71187083.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4963 |  71520717.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4964 |    3092.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4965 |    5626.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4966 |  2888648.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4967 |  10111831.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4968 |    6834.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4969 |   91486.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4970 |   73364.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4971 |   446598.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4972 |    2179.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4973 |    2083.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4974 |  5284571.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4975 |  11531745.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4976 |   54260.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4977 |    3655.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4978 |  44607530.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4979 |    9083.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4980 |  5388906.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4981 |  9838729.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4982 |  54091660.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
